d,x,y,mu_norm,n_obs,true_density,LogConcDEAD_density,logcondens_density,mean_loglik_true_dens,mean_loglik_LogConcDEAD,mean_loglik_logcondens,sim
1,-6.15,,2,5000,3.63141864685396e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-6.1,,2,5000,4.46324875306883e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-6.05,,2,5000,5.47192694708158e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-6,,2,5000,6.69181508238676e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.95,,2,5000,8.16323000523227e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.9,,2,5000,9.93332435781985e-05,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.85,,2,5000,0.00012057067865279,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.8,,2,5000,0.000145983349493933,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.75,,2,5000,0.000176311037399741,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.7,,2,5000,0.00021240770505085,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.65,,2,5000,0.00025525582160608,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.6,,2,5000,0.000305981878159388,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.55,,2,5000,0.000365873082367048,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.5,,2,5000,0.000436395196323093,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.45,,2,5000,0.000519211452866356,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.4,,2,5000,0.000616202452328737,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.35,,2,5000,0.000729486904260427,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.3,,2,5000,0.000861443036987676,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.25,,2,5000,0.00101473045219932,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.2,,2,5000,0.00119231215249966,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.15,,2,5000,0.00139747641755741,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.1,,2,5000,0.00163385814985808,0,0,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5.05,,2,5000,0.0019054592550627,0.00309830852216034,0.00305729232283943,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-5,,2,5000,0.00221666756572637,0.00343254814406166,0.0033867235482989,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.95,,2,5000,0.00257227376197854,0.00380281561407373,0.00375165184791679,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.9,,2,5000,0.00297748569026087,0.00421297949175392,0.0041559021240594,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.85,,2,5000,0.00343793943309657,0.00466738280242977,0.00460371142230375,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.8,,2,5000,0.0039597064410355,0.00517079417301465,0.00509977334094383,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.75,,2,5000,0.00454929600443983,0.00572849770845448,0.00564928722573728,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.7,,2,5000,0.00521365231980074,0.0063463531708585,0.00625801266551427,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.65,,2,5000,0.00596014539503083,0.00703084833390499,0.00693232985983039,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.6,,2,5000,0.00679655504287556,0.00778917071955007,0.00767930649139185,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.55,,2,5000,0.0077310472333885,0.00862928307039708,0.00850677180415873,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.5,,2,5000,0.00877214211733773,0.00956000696224863,0.00942339866355746,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.45,,2,5000,0.00992867309425114,0.0105911154348118,0.010438794458895,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.4,,2,5000,0.0112097363830665,0.011733435613223,0.0115636018007457,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.35,,2,5000,0.0126246306611261,0.0129989623979673,0.0128096100687438,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.3,,2,5000,0.0141827864691716,0.014400984416989,0.0141898789789425,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.25,,2,5000,0.0158936852361043,0.0159542235625507,0.0157188754658774,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.2,,2,5000,0.017766767956994,0.0176749895780436,0.0174126253140306,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.15,,2,5000,0.0198113337598362,0.019581351317983,0.0192888811279791,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.1,,2,5000,0.0220364288188022,0.0216933264795009,0.0213673084017672,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4.05,,2,5000,0.0244507263113113,0.0240330917976037,0.023669691637737,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-4,,2,5000,0.0270623983694765,0.0266252159113468,0.0262201626752026,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.95,,2,5000,0.0298789812387912,0.0294969173461285,0.0290454536221333,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.9,,2,5000,0.0329072351230347,0.0326783503210406,0.0321751770408868,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.85,,2,5000,0.036153000458222,0.0362029213823869,0.0356421363246856,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.8,,2,5000,0.0396210526133428,0.0401076401881706,0.0394826695179689,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.75,,2,5000,0.0433149572544395,0.0444335081269538,0.0437370301842843,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.7,,2,5000,0.0472369288237189,0.0485749879065107,0.047843692520241,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.65,,2,5000,0.0513876947691611,0.0527913337333382,0.0520980850002939,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.6,,2,5000,0.0557663683047847,0.0573736060344047,0.0567307897388891,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.55,,2,5000,0.060370332579908,0.0623532826946513,0.061775447300604,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.5,,2,5000,0.0651951391804688,0.0677651647077518,0.0672686896613688,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.45,,2,5000,0.0702344238705109,0.0736467648440689,0.0732504062129764,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.4,,2,5000,0.075479842402109,0.0800388517520586,0.0797640334214421,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.35,,2,5000,0.0809210290732932,0.0869857325484941,0.0868568702425824,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.3,,2,5000,0.0865455804934305,0.094535559935785,0.0945804215852101,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.25,,2,5000,0.0923390667231608,0.102740646503325,0.102990772316022,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.2,,2,5000,0.0982850715923389,0.111419424042103,0.111876370691459,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.15,,2,5000,0.104365263567427,0.116020692977999,0.116100703430775,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.1,,2,5000,0.110559498044375,0.12040226641527,0.120484542480336,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3.05,,2,5000,0.116845951391227,0.124948749713148,0.125033910628727,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-3,,2,5000,0.123201286465541,0.129666911759219,0.129755058078624,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.95,,2,5000,0.129600848696121,0.134563235276647,0.134654471033708,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.9,,2,5000,0.136018891159265,0.139644447781265,0.139738880609809,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.85,,2,5000,0.142428826410805,0.144917530825144,0.145015272082531,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.8,,2,5000,0.148803502172231,0.150389557032007,0.150490894484053,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.75,,2,5000,0.155115497328198,0.156067911600998,0.156173270562299,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.7,,2,5000,0.161337434090592,0.161960667430604,0.162070207116148,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.65,,2,5000,0.16744230163776,0.168075919806177,0.168189805720904,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.6,,2,5000,0.173403786062743,0.174421605123813,0.174540473858733,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.55,,2,5000,0.17919660107689,0.181003852916374,0.181130936469383,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.5,,2,5000,0.184796813628934,0.187834214381659,0.187970247937047,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.45,,2,5000,0.190182158426722,0.194921359035871,0.195067804529832,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.4,,2,5000,0.195332335299083,0.202275325201644,0.202433357308931,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.35,,2,5000,0.200229283416066,0.209021237856998,0.209176918562969,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.3,,2,5000,0.204857426601063,0.212470242719814,0.212696196438427,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.25,,2,5000,0.209203884319258,0.215973492268966,0.216274684081624,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.2,,2,5000,0.213258643410844,0.219533913288245,0.219913377661867,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.15,,2,5000,0.21701468624863,0.222886285871429,0.223269407115175,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.1,,2,5000,0.22046807172872,0.226177108137597,0.226540840033547,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2.05,,2,5000,0.223617966336973,0.229515931309401,0.229860207299386,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-2,,2,5000,0.22646662345731,0.232903804579192,0.233228211265981,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.95,,2,5000,0.22901931008179,0.236341686078156,0.23664556457778,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.9,,2,5000,0.231284181125844,0.239830313975285,0.240112990321188,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.85,,2,5000,0.233272102622054,0.24337043733564,0.243631222177558,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.8,,2,5000,0.234996426138175,0.246962589189791,0.247201004578439,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.75,,2,5000,0.23647271781468,0.248138487401788,0.248607736623515,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.7,,2,5000,0.237718446418706,0.247421478443272,0.247878535216063,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.65,,2,5000,0.238752635740458,0.246704948598969,0.247151472658753,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.6,,2,5000,0.239595487491389,0.245988988191988,0.246426542678037,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.55,,2,5000,0.240267981579317,0.245274952669845,0.245703739018767,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.5,,2,5000,0.240791461215096,0.244562703121801,0.244983055444144,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.45,,2,5000,0.241187210732372,0.243852332643528,0.244264485735664,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.4,,2,5000,0.241476034263772,0.243144025546997,0.243548023693058,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.35,,2,5000,0.241677843504917,0.242437775838794,0.242833663134247,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.3,,2,5000,0.241811262707284,0.241733577542915,0.242121397895284,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.25,,2,5000,0.241893258771913,0.241031424700712,0.241411221830302,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.2,,2,5000,0.241938803872348,0.240331237375758,0.24070312881146,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.15,,2,5000,0.241960577425486,0.239632810264151,0.239997112728891,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.1,,2,5000,0.241968713465653,0.238936412853034,0.239293167490649,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1.05,,2,5000,0.241970598576711,0.23824203924389,0.238591287022657,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-1,,2,5000,0.241970724519143,0.237549683555344,0.237891465268654,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.949999999999999,,2,5000,0.241970598576711,0.236858973168247,0.237193696190143,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.9,,2,5000,0.241968713465653,0.236170208644279,0.236497973766337,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.85,,2,5000,0.241960577425486,0.235483446985405,0.235804291994112,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.8,,2,5000,0.241938803872348,0.234798682367473,0.23511264488795,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.75,,2,5000,0.241893258771913,0.234115908983269,0.234423026479889,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.699999999999999,,2,5000,0.241811262707284,0.233435121042465,0.233735430819473,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.65,,2,5000,0.241677843504917,0.23275631277157,0.233049851973698,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.6,,2,5000,0.241476034263772,0.232079478413884,0.232366284026966,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.55,,2,5000,0.241187210732372,0.231404612229443,0.231684721081025,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.5,,2,5000,0.240791461215096,0.23073170849498,0.231005157254928,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.449999999999999,,2,5000,0.240267981579317,0.230060761503864,0.230327586684974,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.399999999999999,,2,5000,0.239595487491389,0.229391765566065,0.229652003524664,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.35,,2,5000,0.238752635740458,0.228724587021202,0.228978401944646,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.3,,2,5000,0.237718446418706,0.228059308411488,0.228306776132667,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.25,,2,5000,0.23647271781468,0.227395964861028,0.227637120293522,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.199999999999999,,2,5000,0.234996426138175,0.22673455074142,0.226969428649003,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.149999999999999,,2,5000,0.233272102622053,0.226075060440637,0.226303695437852,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.0999999999999996,,2,5000,0.231284181125844,0.22541748836297,0.225639914915709,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-0.0499999999999998,,2,5000,0.22901931008179,0.224761695191382,0.224978081355062,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0,,2,5000,0.22646662345731,0.224107679743119,0.224318189045201,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.0500000000000007,,2,5000,0.223617966336973,0.222602416291944,0.222826042231381,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.100000000000001,,2,5000,0.220468071728719,0.217029420720314,0.217237567306963,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.15,,2,5000,0.21701468624863,0.211592514329218,0.211789251278105,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.2,,2,5000,0.213258643410844,0.206291569189246,0.206477578961097,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.25,,2,5000,0.209203884319258,0.201123045700004,0.201299123333006,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.300000000000001,,2,5000,0.204857426601063,0.196084016766278,0.196250543320596,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.350000000000001,,2,5000,0.200229283416066,0.191171237972144,0.191328581644718,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.4,,2,5000,0.195332335299083,0.186381373978839,0.18653006271875,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.45,,2,5000,0.190182158426722,0.181710871327833,0.181851890599752,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.5,,2,5000,0.184796813628934,0.177157406096112,0.177291046990999,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.550000000000001,,2,5000,0.179196601076889,0.172717976593634,0.172844589294622,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.600000000000001,,2,5000,0.173403786062743,0.168389499253168,0.168509648713076,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.65,,2,5000,0.16744230163776,0.164168643867746,0.164283428398228,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.7,,2,5000,0.161337434090592,0.158649374568378,0.158511510402162,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.75,,2,5000,0.155115497328198,0.151474241487375,0.151341549739482,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.800000000000001,,2,5000,0.148803502172231,0.144622731236817,0.144495908337744,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.850000000000001,,2,5000,0.142428826410805,0.138081129735447,0.137959916244355,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.9,,2,5000,0.136018891159265,0.131835419134745,0.131719567073566,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,0.95,,2,5000,0.129600848696121,0.125872215644048,0.125761487991319,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1,,2,5000,0.123201286465541,0.120178673865209,0.120072911057757,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.05,,2,5000,0.116845951391227,0.114742599666193,0.114641645866016,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.1,,2,5000,0.110559498044375,0.109552416869927,0.109456053418637,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.15,,2,5000,0.104365263567427,0.104597003004615,0.104505021185629,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.2,,2,5000,0.0982850715923388,0.099865738704216,0.0997779392907411,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.25,,2,5000,0.0923390667231608,0.0953484429744002,0.0952646777748881,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.3,,2,5000,0.0865455804934304,0.0910353199618279,0.0909555648880333,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.35,,2,5000,0.0809210290732932,0.086917302706007,0.08684136636299,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.4,,2,5000,0.0754798424021089,0.0808230904476277,0.0806740463657114,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.45,,2,5000,0.0702344238705107,0.0734652471444098,0.0732589348393946,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.5,,2,5000,0.0651951391804688,0.0667764559009032,0.0665253792957601,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.55,,2,5000,0.0603703325799079,0.0606964522619241,0.0604107348836974,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.6,,2,5000,0.0557663683047847,0.0551698996317196,0.0548581147198507,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.65,,2,5000,0.0513876947691611,0.0501464765334828,0.0498158606481117,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.7,,2,5000,0.0472369288237188,0.0455804546593255,0.0452370626439718,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.75,,2,5000,0.0433149572544395,0.0414301859386599,0.041079122392563,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.8,,2,5000,0.0396210526133428,0.0376578145115266,0.037303356980187,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.85,,2,5000,0.036153000458222,0.0342289314338138,0.033874639012327,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.9,,2,5000,0.0329072351230347,0.0311122608228395,0.0307610698100156,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,1.95,,2,5000,0.0298789812387911,0.0282793745805385,0.0279336826441844,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2,,2,5000,0.0270623983694765,0.0257044330921569,0.0253661732470681,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.05,,2,5000,0.0244507263113112,0.0233639495352866,0.0230346550935071,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.1,,2,5000,0.0220364288188022,0.0212365756494346,0.0209174371754384,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.15,,2,5000,0.0198113337598362,0.0193029070120625,0.0189948222021237,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.2,,2,5000,0.017766767956994,0.0175453060449626,0.0172489233486955,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.25,,2,5000,0.0158936852361043,0.015947741136557,0.0156634978481615,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.3,,2,5000,0.0141827864691716,0.0144956404127046,0.01422379587871,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.35,,2,5000,0.0126246306611261,0.0131757563376121,0.012916423340458,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.4,,2,5000,0.0112097363830665,0.0119760351196406,0.0117292172450002,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.45,,2,5000,0.0099286730942511,0.0108855547652651,0.0106511325584604,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.5,,2,5000,0.00877214211733773,0.00989436832506067,0.00967213944530314,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.55,,2,5000,0.00773104723338849,0.00899343044651875,0.00878312995692457,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.6,,2,5000,0.00679655504287553,0.00817450832942054,0.0079758332969121,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.65,,2,5000,0.00596014539503083,0.0074301554701668,0.00724273887465131,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.7,,2,5000,0.00521365231980072,0.00675356654544124,0.00657702643141931,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.75,,2,5000,0.00454929600443983,0.00613855737941582,0.00597250258890094,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.8,,2,5000,0.00395970644103549,0.00533114564128307,0.00519690158582043,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.85,,2,5000,0.00343793943309655,0.00458581196539323,0.00448161845826055,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.9,,2,5000,0.00297748569026087,0.00394468146191603,0.00386478436694333,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,2.95,,2,5000,0.00257227376197852,0.00339318575497886,0.00333284913521326,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,3,,2,5000,0.00221666756572637,0.00291879323563911,0.00287412758473692,-1.75820589052712,-1.75538331215165,-1.75537535473049,11
1,-7,,4,5000,0.00221592421053637,0.00249532102236795,0.0022645522408212,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.95,,4,5000,0.00257132046800027,0.00291221454689583,0.00266073912989931,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.9,,4,5000,0.00297626621903958,0.00339873134042957,0.00312623952309887,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.85,,4,5000,0.0034363833582129,0.00396652600225866,0.00367317992431498,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.8,,4,5000,0.00395772580964479,0.00462917687533534,0.00431580838790512,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.75,,4,5000,0.00454678127627022,0.00540253071098916,0.00507086568719767,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.7,,4,5000,0.00521046744286793,0.0063050816309685,0.00595802141950052,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.65,,4,5000,0.00595612185358617,0.00735841339917116,0.00700038640834999,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.6,,4,5000,0.00679148468617682,0.00858771557962918,0.00822511475131955,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.55,,4,5000,0.00772467366351849,0.0100223859242418,0.00966411119701606,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.5,,4,5000,0.00876415038026211,0.0116965938002902,0.0113548622787673,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.45,,4,5000,0.00991867738040429,0.0136504091252457,0.0133414128564232,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.4,,4,5000,0.0111972654018285,0.0154900148865692,0.0151517882423433,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.35,,4,5000,0.0126091103075105,0.0175524571393019,0.0171813169019731,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.3,,4,5000,0.0141635193508723,0.0193900175119311,0.018990200967261,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.25,,4,5000,0.0158698265748346,0.0209677072581136,0.0205422735677508,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.2,,4,5000,0.0177372973200077,0.0226737674368487,0.0222211973459266,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.15,,4,5000,0.0197750220160025,0.0245186430472204,0.0240373398717559,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.1,,4,5000,0.0219917996491557,0.0265131781431811,0.0260019160585973,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6.05,,4,5000,0.0243960115373423,0.028669281267312,0.0281270574167303,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-6,,4,5000,0.0269954862945355,0.0310006779801704,0.03042588696699,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-5.95,,4,5000,0.0297973571300772,0.0335215269367493,0.0329126002771059,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-5.9,,4,5000,0.0328079128952201,0.0362472476423095,0.0356025531211561,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-5.85,,4,5000,0.0360324445566488,0.0391945087523774,0.0385123563034443,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-5.8,,4,5000,0.0394750890370453,0.0423814114522466,0.0416599782323499,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
1,-5.75,,4,5000,0.0431386726094718,0.0458274409824224,0.0450648558775577,-2.05843781668299,-2.10979842754927,-2.10976248271676,12
